REGIONAL,CADENA,FORMATO,CÓDIGO CLIENTE,PUNTO DE VENTA,FECHA,MARCA,SEGMENTO,PRODUCTO,VALOR,UNIDADES,MOTIVOS DE DEVOLUCIÓN
BOGOTA,SUPERETESB,NO APLICA,114593 - 000,COLFEBOY 2,2026-09-10 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,CREMA RESPOSTERA ALQ B380G,10750,0.381,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114593 - 000,COLFEBOY 2,2026-09-10 00:00:00,ALQUERIA,LECHES,DESCREMADA 1100,11100,2.2726,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114593 - 000,COLFEBOY 2,2026-09-10 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1300,36480,8.0496,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114593 - 000,COLFEBOY 2,2026-09-10 00:00:00,ALQUERIA,YOGURES,ALIMEN LACT BOLSA MORAX850G,4960,0.85,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114593 - 000,COLFEBOY 2,2026-09-12 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1300,12160,2.6832,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114593 - 000,COLFEBOY 2,2026-09-16 00:00:00,ALQUERIA,LECHES,DESCREMADA 1100,11100,2.2726,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114593 - 000,COLFEBOY 2,2026-09-17 00:00:00,FORTIKIDS,YOGURES,KD BOL 150GX6 FR-MO,6900,0.9,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114651 - 001,MERCASUPER GUEVARA SAS DINDALITO,2026-08-05 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1300,6080,1.3416,DEFECTOS DE FABRICA
BOGOTA,SUPERETESB,NO APLICA,114651 - 001,MERCASUPER GUEVARA SAS DINDALITO,2026-08-05 00:00:00,ALQUERIA,YOGURES,YOGURT ALQ VASO 150G SABOR COL FRESA,12000,0.9,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114651 - 001,MERCASUPER GUEVARA SAS DINDALITO,2026-08-13 00:00:00,ALQUERIA,BLN,AVENA PRO AUTENTICA VASO 220G,2560,0.2332,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114651 - 001,MERCASUPER GUEVARA SAS DINDALITO,2026-08-13 00:00:00,ALQUERIA,LECHES,LECHE SABOR ORIGINAL 1300ML,6180,1.3416,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114651 - 001,MERCASUPER GUEVARA SAS DINDALITO,2026-08-13 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1300,6080,1.3416,DEFECTOS DE FABRICA
BOGOTA,SUPERETESB,NO APLICA,114651 - 001,MERCASUPER GUEVARA SAS DINDALITO,2026-08-13 00:00:00,ALQUERIA,YOGURES,ALQUERIA M&M 100G,2510,0.1,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114651 - 001,MERCASUPER GUEVARA SAS DINDALITO,2026-08-13 00:00:00,ALQUERIA,YOGURES,ALQUERIA MILO 170GR,6460,0.34,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114651 - 001,MERCASUPER GUEVARA SAS DINDALITO,2026-08-20 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,CREMA DE LECHE PREP CALIENTES 400G,8490,0.3992,DEFECTOS DE FABRICA
BOGOTA,SUPERETESB,NO APLICA,114651 - 001,MERCASUPER GUEVARA SAS DINDALITO,2026-08-20 00:00:00,ALQUERIA,LECHES,DESCREMADA 1100,5550,,DEFECTOS DE FABRICA
BOGOTA,SUPERETESB,NO APLICA,114651 - 001,MERCASUPER GUEVARA SAS DINDALITO,2026-08-20 00:00:00,ALQUERIA,LECHES,LECHE SABOR ORIGINAL 1300ML,6180,1.3416,DEFECTOS DE FABRICA
BOGOTA,SUPERETESB,NO APLICA,114651 - 001,MERCASUPER GUEVARA SAS DINDALITO,2026-08-20 00:00:00,FORTIKIDS,YOGURES,ALIMEN LACT BOLSA MORAX850G,4960,0.85,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114651 - 001,MERCASUPER GUEVARA SAS DINDALITO,2026-09-05 00:00:00,ALQUERIA,BLN,AVENA PRO AUTENTICA VASO 220G,5120,0.4664,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114651 - 001,MERCASUPER GUEVARA SAS DINDALITO,2026-09-05 00:00:00,ALQUERIA,YOGURES,ALQUEMIX MINI COOKIES 100G,5020,0.2,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114651 - 001,MERCASUPER GUEVARA SAS DINDALITO,2026-09-05 00:00:00,ALQUERIA,YOGURES,ALQUERIA M&M 100G,5020,0.2,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114651 - 001,MERCASUPER GUEVARA SAS DINDALITO,2026-09-17 00:00:00,ALQUERIA,BLN,AVENA PRO CUBANA VASO 220G,5120,0.4664,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114651 - 001,MERCASUPER GUEVARA SAS DINDALITO,2026-09-17 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1L BOLSA,4910,1.032,DEFECTOS DE FABRICA
BOGOTA,SUPERETESB,NO APLICA,114651 - 001,MERCASUPER GUEVARA SAS DINDALITO,2026-09-17 00:00:00,ALQUERIA,LECHES,SABOR ORIGINAL 1L,9820,2.064,DEFECTOS DE FABRICA
BOGOTA,SUPERETESB,NO APLICA,114651 - 001,MERCASUPER GUEVARA SAS DINDALITO,2026-09-17 00:00:00,ALQUERIA,QUESOS,QDV PARMESANO 100 G,16180,0.2,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114651 - 001,MERCASUPER GUEVARA SAS DINDALITO,2026-09-17 00:00:00,ALQUERIA,REFRESCOS,TANGELO BOTELLA 1000 SP,10185,3.042,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114651 - 001,MERCASUPER GUEVARA SAS DINDALITO,2026-09-17 00:00:00,ALQUERIA,YOGURES,ALQUERIA HOJUELAS 170GR,9690,0.51,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114651 - 001,MERCASUPER GUEVARA SAS DINDALITO,2026-09-17 00:00:00,ALQUERIA,YOGURES,KD CEREAL AZUCARADO 120G,7120,0.48,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114651 - 001,MERCASUPER GUEVARA SAS DINDALITO,2026-09-17 00:00:00,ALQUERIA,YOGURES,YOGURT ALQ VASO 150G SABOR COL MORA,6000,0.45,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114651 - 001,MERCASUPER GUEVARA SAS DINDALITO,2026-09-17 00:00:00,DEL VECCHIO,QUESOS,QDV PARMESANO 100 G,16180,0.2,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114651 - 001,MERCASUPER GUEVARA SAS DINDALITO,2026-09-17 00:00:00,FORTIKIDS,YOGURES,ALIMEN LACT FKDS VASO FRESAX150G,2880,0.3,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114712 - 000,INVERSIONES RED GG SAS,2026-08-14 00:00:00,ALQUERIA,LECHES,SUPER CREMOSA 1300ML,6590,1.3398,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114712 - 000,INVERSIONES RED GG SAS,2026-08-14 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1300,36480,8.0496,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114712 - 000,INVERSIONES RED GG SAS,2026-08-19 00:00:00,ALQUERIA,REFRESCOS,TANGELO BOTELLA 400 ML,1143,0.4056,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114712 - 000,INVERSIONES RED GG SAS,2026-08-21 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,CREMA DE LECHE COCINA B850G,17930,0.8483,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114712 - 000,INVERSIONES RED GG SAS,2026-08-21 00:00:00,ALQUERIA,REFRESCOS,TANGELO 2 LTS,5630,2.028,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114712 - 000,INVERSIONES RED GG SAS,2026-08-26 00:00:00,ALQUERIA,YOGURES,ALQUEMIX MINI COOKIES 100G X4,9760,0.4,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-08-05 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1300,18240,4.0248,FECHA CORTA
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-08-06 00:00:00,ALQUERIA,BLN,AVENA PRO AUTENTICA BOLSA 180G,1650,0.1908,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-08-06 00:00:00,ALQUERIA,YOGURES,YOGURT ALQ VASO 150G SABOR COL MORA,2000,0.15,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-08-06 00:00:00,FORTIKIDS,YOGURES,KD BOL 150GX6 FR-MO,6900,0.9,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-08-08 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,CREMA DE LECHE COCINA B850G,17930,0.8483,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-08-13 00:00:00,ALQUERIA,BLN,AVENA PRO AUTENTICA BOLSA 180G X 6,9650,1.1448,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-08-13 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,AREQUIPE TRADICIONAL VASO X 220G,5440,0.22,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-08-15 00:00:00,ALQUERIA,LECHES,LECHE SABOR ORIGINAL 1300ML,6180,1.3416,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-08-15 00:00:00,ALQUERIA,REFRESCOS,TANGELO BOTELLA 400 ML,1143,0.4056,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-08-15 00:00:00,ALQUERIA,REFRESCOS,TANGELO BOTELLA 286,920,0.29,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-08-20 00:00:00,ALQUERIA,LECHES,LECHE SABOR ORIGINAL 1300ML,6180,1.3416,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-08-20 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1300,12160,,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-08-20 00:00:00,ALQUERIA,REFRESCOS,TANGELO BOTELLA 1000 SP,3395,1.014,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-08-22 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,CREMA DE LECHE COCINA B850G,53790,2.5449,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-08-22 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1300,6080,1.3416,DEFECTOS DE FABRICA
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-08-22 00:00:00,DEL VECCHIO,QUESOS,QDV PARMESANO 100 G,8090,0.1,DEFECTOS DE FABRICA
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-08-27 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1300,6080,,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-09-03 00:00:00,ALQUERIA,LECHES,LECHE SABOR ORIGINAL 1300ML,6180,1.3416,DEFECTOS DE FABRICA
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-09-03 00:00:00,ALQUERIA,REFRESCOS,TANGELO BOTELLA 1000 SP,6790,2.028,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-09-05 00:00:00,ALQUERIA,BLN,AVENA PRO AUTENTICA VASO 220G,2560,0.2332,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-09-05 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,SUERO COSTENO 200GR,8020,0.412,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-09-08 00:00:00,ALQUERIA,BLN,AVENA PRO CUBANA VASO 220G,2560,0.2332,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-09-08 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,SUERO COSTENO 200GR,8020,0.412,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-09-08 00:00:00,ALQUERIA,LECHES,BEBIDA DE ALMENDRAS ALQUERIA 1LITRO,12710,1.027,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-09-08 00:00:00,ALQUERIA,QUESOS,ALQ QUESO CON BOCADILLO 49GX3UN,15680,0.294,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-09-10 00:00:00,ALQUERIA,BLN,AVENA PRO AUTENTICA VASO 220G,2560,0.2332,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-09-10 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1300,6080,1.3416,DEFECTOS DE FABRICA
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-09-10 00:00:00,ALQUERIA,YOGURES,YOGURT ALQ VASO 150G SABOR COL MELO,2000,0.15,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-09-12 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,CDL SEMIENTERA 180G,4820,0.1796,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-09-15 00:00:00,ALQUERIA,BLN,AVENA PRO AUTENTICA VASO 220G,2560,0.2332,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-09-15 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,CREMA DE LECHE PREP CALIENTES 170G,4110,0.1697,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-09-15 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1300,30400,6.708,DEFECTOS DE FABRICA
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-09-15 00:00:00,ALQUERIA,LECHES,LECHE SABOR ORIGINAL 1300ML,6180,1.3416,DEFECTOS DE FABRICA
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-09-15 00:00:00,ALQUERIA,YOGURES,YOGURT ALQ VASO 150G SABOR COL MELO,2000,0.15,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-09-15 00:00:00,ALQUERIA,YOGURES,KD CUCH 95G MORA,1150,0.095,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-09-15 00:00:00,FORTIKIDS,YOGURES,KD BOL 150GX6 FR-MEL,6900,0.9,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114759 - 000,INVERSIONES SHOP RITE,2026-09-17 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1300,6080,1.3416,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-03 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,CREMA MENOS GRASA ALQ B170G,4820,,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-03 00:00:00,ALQUERIA,LECHES,SUPER CREMOSA 1300ML,13180,2.6796,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-03 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1300,18240,4.0248,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-03 00:00:00,ALQUERIA,QUESOS,ALQ QUESO CON BOCADILLO 49GR X 6UN,15470,0.294,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-03 00:00:00,ALQUERIA,YOGURES,YOGURT ALQ VASO 150G SABOR COL MELO,12000,0.9,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-03 00:00:00,ALQUERIA,YOGURES,ALQUERIA CER 170G FLIPS,22610,1.19,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-03 00:00:00,ALQUERIA,YOGURES,ALQUERIA MILO 170GR,22610,1.19,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-04 00:00:00,ALQUERIA,LECHES,DESCREMADA 1100,5550,1.1363,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-04 00:00:00,ALQUERIA,LECHES,SUPER CREMOSA 1300ML,6590,1.3398,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-04 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1300,18240,4.0248,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-04 00:00:00,ALQUERIA,QUESOS,ALQ QUESO CON BOCADILLO 49GR X 6UN,77350,1.47,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-04 00:00:00,ALQUERIA,YOGURES,YOGURT ALQ VASO 150G SABOR COL MELO,8000,0.6,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-04 00:00:00,ALQUERIA,YOGURES,ALQUERIA CER 170G FLIPS,25840,1.36,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-04 00:00:00,ALQUERIA,YOGURES,ALQUERIA MILO 170GR,25840,1.36,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-04 00:00:00,ALQUERIA,YOGURES,ALQUERIA HOJUELAS 170GR,25840,1.36,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-11 00:00:00,ALQUERIA,LECHES,LECHE SABOR ORIGINAL 1300ML,18540,4.0248,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-11 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1300,18240,,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-11 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 180ML TETRA PRISMA,10200,1.1146,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-11 00:00:00,ALQUERIA,YOGURES,ALQUERIA HOJUELAS 170GR,12920,0.68,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-15 00:00:00,ALQUERIA,BLN,AVENA PRO CUBANA BOLSA 180G X 6,9650,1.1448,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-15 00:00:00,ALQUERIA,LECHES,LECHE SABOR ORIGINAL SIXPACK 1.3,74180,16.0992,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-15 00:00:00,ALQUERIA,LECHES,SUPER CREMOSA 1300ML SIXPACK,196800,40.1934,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-15 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1300,24320,5.3664,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-15 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1300,24320,5.3664,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-15 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1300 SIXPACK,145920,32.1984,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-15 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 180ML TETRA PRISMA,5100,0.5573,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-15 00:00:00,ALQUERIA,QUESOS,ALQ QUESO CON BOCADILLO 49GR X 6UN,61880,1.176,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-15 00:00:00,DEL VECCHIO,QUESOS,QDV TRENZA X 300 G,21090,0.3,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-15 00:00:00,DEL VECCHIO,QUESOS,QDV MOZZARELLA BLOQUE X 250GR,12000,0.25,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-20 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,CDL SEMIENTERA 180G,4820,0.1796,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-20 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1300,6080,,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-20 00:00:00,ALQUERIA,YOGURES,ALQUEMIX MINI COOKIES 100G X4,19520,0.8,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-20 00:00:00,FORTIKIDS,YOGURES,KD BOL 150GX6 FR-MEL,55200,7.2,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-27 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,CREMA DE LECHE PREP CALIENTES 400G,25470,1.1976,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-27 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,CDL SEMIENTERA 400G,9790,0.3992,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-27 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,CREMA DE LECHE 850G,115440,5.0898,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-27 00:00:00,ALQUERIA,LECHES,DESCREMADA 1100,5550,,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-27 00:00:00,ALQUERIA,LECHES,LECHE SABOR ORIGINAL 1300ML,6180,1.3416,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-27 00:00:00,ALQUERIA,LECHES,LECHE SABOR ORIGINAL SIXPACK 1.3,37090,8.0496,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-27 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1300,6080,,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-27 00:00:00,ALQUERIA,LECHES,DESCREMADA DESLACTOSADA 1100,5590,,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-27 00:00:00,ALQUERIA,YOGURES,YOGURT ALQ VASO 150G SABOR COL FRESA,14000,1.05,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-27 00:00:00,ALQUERIA,YOGURES,YOGURT ALQ VASO 150G SABOR COL MORA,8000,0.6,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-27 00:00:00,FORTIKIDS,BLN,FORTIKIDS LECHE SAB CHOCO 180MLX6,33600,3.3923,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-27 00:00:00,FORTIKIDS,YOGURES,KD BOL 150GX6 FR-MEL,55200,7.2,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-27 00:00:00,FORTIKIDS,YOGURES,KD BOL 150GX6 FR-MO,6900,0.9,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-29 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,CREMA DE LECHE 850G,38480,1.6966,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-08-29 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1300,12160,,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-09-03 00:00:00,ALQUERIA,LECHES,SUPER CREMOSA 1300ML SIXPACK,118080,24.116,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-09-03 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1300,6080,1.3416,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-09-03 00:00:00,ALQUERIA,LECHES,LECHE SABOR ORIGINAL 1300ML,6180,1.3416,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-09-03 00:00:00,ALQUERIA,LECHES,SUPER CREMOSA 1300ML,6590,1.3398,EMPAQUE DETERIORADO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-09-03 00:00:00,ALQUERIA,POSTRES LISTOS,KD GELATINA 90G SANDIA FRESA,67100,4.95,VENCIDO
BOGOTA,SUPERETESB,NO APLICA,114763 - 001,INVERSIONES MARTINEZ,2026-09-03 00:00:00,ALQUERIA,YOGURES,YOGURT ALQ VASO 150G SABOR COL MELO,4000,0.3,VENCIDO
